id,tokens,slots,intent
train-04108,show me the flights from boston to atlanta and the return flights from atlanta to boston,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04109,are there any flights between philadelphia and denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04110,i'd like to fly from tampa to montreal,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04111,now show me the flights from pittsburgh to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04112,i would like to fly to baltimore,O O O O O O B-toloc.city_name,atis_flight
train-04113,flights to baltimore,O O B-toloc.city_name,atis_flight
train-04114,show me the flights from dallas to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04115,i would like to fly from pittsburgh to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04116,list flights between denver and pittsburgh,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04117,i need a return flight from philadelphia to boston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04118,flight from cleveland to nashville,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04119,i need a flight from denver to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04120,flights from charlotte to baltimore,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04121,i'd like to fly from boston to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04122,show me the flights from indianapolis to montreal,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04123,flights from newark to boston,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04124,show me all the flights from columbus to baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04125,show me all the flights between oakland and denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04126,could i have flight information on flights from pittsburgh to phoenix please,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04127,what flights go from boston to orlando,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04128,give me a list of flights between pittsburgh and baltimore,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04129,flights from memphis to seattle,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04130,please give me flights available from baltimore to philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04131,flights from phoenix to milwaukee,O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04132,please list all flights between boston and atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04133,i want a flight originating in denver going to pittsburgh and atlanta in either order,O O O O O O B-fromloc.city_name O O B-toloc.city_name O B-toloc.city_name O O O,atis_flight
train-04134,what are all flights from boston to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04135,phoenix to denver,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04136,show me flights from atlanta to baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04137,what flights are there from denver to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04138,show me the flights from philadelphia to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04139,how do you get from the airport to downtown dallas please,O O O O O O O O O B-toloc.city_name O,atis_flight
train-04140,show me all flights from charlotte to philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04141,what's a flight that goes from baltimore to seattle,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04142,show me flights from baltimore to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04143,i would like to fly from boston to oakland what airlines fly from boston to oakland,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04144,how can i get from the airport in pittsburgh to downtown,O O O O O O O O B-fromloc.city_name O O,atis_flight
train-04145,list flights from la to orlando,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04146,list flights from denver to baltimore,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04147,i would like to see the flights from baltimore to philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04148,show me all flights from milwaukee to orlando,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04149,what flights go from dallas to tampa,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04150,please list flights from orlando to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04151,i'm interested in flying from boston to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04152,can you tell me how to get from the airport in philadelphia to downtown,O O O O O O O O O O O B-fromloc.city_name O O,atis_flight
train-04153,i need a flight from tampa to montreal,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04154,list flights from phoenix to houston,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04155,what are the flights from denver to oakland,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04156,i would like to fly from atlanta to philadelphia,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04157,list the flights from cleveland to memphis,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04158,i would like to see the flights from denver to philadelphia,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04159,list all flights from indianapolis to seattle,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04160,show me the flights from denver to philadelphia again,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04161,i would like to fly from philadelphia to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04162,list all flights from pittsburgh to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04163,show me the flights from oakland to washington,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04164,can you give me a list of the flights from atlanta to boston,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04165,what are the flights from tampa to milwaukee,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04166,show me the flights from baltimore to oakland,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04167,i need a flight from boston to denver,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04168,show flights from denver to oakland,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04169,when do planes leave boston for,O O O O B-fromloc.city_name O,atis_flight
train-04170,show me the flights from boston to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04171,baltimore to philadelphia,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04172,please show me all the flights from boston,O O O O O O O B-fromloc.city_name,atis_flight
train-04173,show me all flights arriving to denver from baltimore oakland and boston,O O O O O O B-toloc.city_name O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name,atis_flight
train-04174,i'd like to see the flights from pittsburgh to philadelphia,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04175,need a flight from pittsburgh to denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04176,flights from indianapolis nashville memphis to seattle,O O B-fromloc.city_name B-fromloc.city_name B-fromloc.city_name O O,atis_flight
train-04177,show all flights philadelphia to dallas,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04178,information on flights from boston to washington,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04179,i'd like to book a flight from columbus to nashville please,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04180,what are the flights between milwaukee and pittsburgh,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04181,could you please show me all flights from milwaukee to montreal,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04182,i would like to travel from indianapolis to houston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04183,show me flights from atlanta to baltimore denver and dallas,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name O B-toloc.city_name,atis_flight
train-04184,show me oakland to dallas flights,O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04185,do you have one to denver from philadelphia,O O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
train-04186,sure i want to go from philadelphia to dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04187,show me all the flights from burbank,O O O O O O B-fromloc.city_name,atis_flight
train-04188,what about the flights from boston to la,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04189,are there any flights from atlanta to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04190,show me flights from denver to philadelphia,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04191,show me all the flights leaving baltimore,O O O O O O B-fromloc.city_name,atis_flight
train-04192,i would like to fly from boston to atlanta,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04193,i would like to fly from denver to pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04194,i'd like to arrange a flight from pittsburgh to atlanta,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04195,can i fly from boston to baltimore washington,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.city_name,atis_flight
train-04196,i need flight information between atlanta and boston,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04197,show me the flights from cincinnati,O O O O O B-fromloc.city_name,atis_flight
train-04198,what flights are there from atlanta to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04199,i'd like to go to boston from denver and i'd like to get there,O O O O O B-toloc.city_name O B-fromloc.city_name O O O O O O,atis_flight
train-04200,denver to atlanta,B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04201,i'd like to see the flights from denver to philadelphia again,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04202,i want to fly from boston to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04203,show me all flights from pittsburgh to baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04204,i would like a flight from toronto to detroit,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04205,what flights are there from houston to dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04206,i want a flight from denver to atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04207,i need information for flights leaving baltimore and arriving in atlanta,O O O O O O B-fromloc.city_name O O O B-toloc.city_name,atis_flight
train-04208,show me all the flights that go from baltimore to seattle,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04209,list the flights from denver to baltimore,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04210,minneapolis to pittsburgh flight,B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-04211,list all flights departing from seattle,O O O O O B-fromloc.city_name,atis_flight
train-04212,list all flights from memphis to miami,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
train-04213,show all flights from pittsburgh to oakland,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
